DIST_ID,PROC_NUM,FOLIO_NUM,SITE_ADDR,CONFIDENTIAL_FLAG,FPAY_NAME,ASSE_DATE,FEET_CODE,STATUS_CODE,COL_CON,COL_ADM,CRED_AMT,DEF_AMT,DEF_ADM,ASSD_CATTHRES_CATC_CODE,ASSD_BASIS_QTY,Textbox54,Textbox55,Textbox56,Textbox30,Textbox34,Textbox58,Textbox18,Textbox20,Textbox22,Textbox31,Textbox35,Textbox26
1,M2016008779-0,2530310000271,10887 NW 17 ST BLDG 1,,116844-DOPLHIN PARK OF COMMERCE III L,4/28/2016,ROAD,C,"$401,971.69 ","$8,039.43 ",$0.00 ,$0.00 ,$0.00 ,820-01,"17,000.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016008778-0,2530310000271,10891 NW 17 ST BLDG 3,,116844-DOPLHIN PARK OF COMMERCE III L,4/28/2016,ROAD,C,"$105,792.37 ","$2,115.85 ",$0.00 ,$0.00 ,$0.00 ,150-00,"23,986.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016008777-0,2530310000271,10889 NW 17 ST-BUILDING 4,,116844-DOPLHIN PARK OF COMMERCE III L,4/28/2016,ROAD,C,"$33,571.22 ",$671.43 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016017363-0,2530310011400,10810 NW 22 ST,,,9/16/2016,ROAD,A,"$2,289.10 ",$45.78 ,$0.00 ,$0.00 ,$0.00 ,150-00,519,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2017000082-0,2530310460090,11251 NW 20 ST 109,,,10/26/2016,ROAD,A,"$5,377.92 ",$107.56 ,$0.00 ,$0.00 ,$0.00 ,150-00,-560,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2017000082-0,2530310460090,11251 NW 20 ST 109,,,10/26/2016,ROAD,A,"$5,377.92 ",$107.56 ,$0.00 ,$0.00 ,$0.00 ,710-00,560,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016011583-0,2530310460150,11251 NW 20 ST,,116774-ON AIR PRODUCTION STUDIOS CORP,6/3/2016,ROAD,C,"$11,157.29 ",$223.15 ,$0.00 ,$0.00 ,$0.00 ,150-00,"-1,200.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016011583-0,2530310460150,11251 NW 20 ST,,116774-ON AIR PRODUCTION STUDIOS CORP,6/3/2016,ROAD,C,"$11,157.29 ",$223.15 ,$0.00 ,$0.00 ,$0.00 ,710-00,"1,200.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016008776-0,2530310000271,10893 NW 17 ST,,116844-DOPLHIN PARK OF COMMERCE III L,4/28/2016,ROAD,C,"$105,792.37 ","$2,115.85 ",$0.00 ,$0.00 ,$0.00 ,150-00,"23,986.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2015015730-0,2530310070260,1470 NW 107 AVE,,115652-TAX MANAGEMENT SERVICES COPR,1/4/2016,ROAD,C,"$3,082.66 ",$61.65 ,$0.00 ,$0.00 ,$0.00 ,150-00,822,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016008777-0,2530310000271,10889 NW 17 ST-BUILDING 4,,116844-DOPLHIN PARK OF COMMERCE III L,4/28/2016,ROAD,C,"$33,571.22 ",$671.43 ,$0.00 ,$0.00 ,$0.00 ,150-00,"9,519.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016014254-0,2540060011148,11137 SW 3 ST,,117460-SWEETWATER HOUSE LLC ,8/3/2016,ROAD,C,"$1,888.44 ",$37.77 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016014254-0,2540060011148,11137 SW 3 ST,,117460-SWEETWATER HOUSE LLC ,8/3/2016,ROAD,C,"$1,888.44 ",$37.77 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016012195-0,2540060010229,737 SW 109 AVE,,117550-109 TOWER FL LLC,9/15/2016,ROAD,C,"$21,861.18 ",$437.22 ,$0.00 ,$0.00 ,$0.00 ,932-00,750,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016012195-0,2540060010229,737 SW 109 AVE,,117550-109 TOWER FL LLC,9/15/2016,ROAD,C,"$21,861.18 ",$437.22 ,$0.00 ,$0.00 ,$0.00 ,820-00,-750,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016016744-1,2540060011370,10899 SW 4 ST,,118312-SWEETWATER PROPERTIES I LLC ,10/5/2016,ROAD,C,"$45,354.66 ",$907.09 ,$0.00 ,$0.00 ,$0.00 ,820-00,"-1,556.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016016744-1,2540060011370,10899 SW 4 ST,,118312-SWEETWATER PROPERTIES I LLC ,10/5/2016,ROAD,C,"$45,354.66 ",$907.09 ,$0.00 ,$0.00 ,$0.00 ,932-00,"1,556.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016016744-0,2540060011370,10899 SW 4 ST,,118312-SWEETWATER PROPERTIES I LLC ,10/5/2016,ROAD,C,"$32,627.65 ",$652.55 ,$0.00 ,$0.00 ,$0.00 ,820-00,"3,206.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,M2016008042-0,2720300200100,10830 NW 138 ST,,115983-WILMER BECERRA ,5/2/2016,ROAD,C,"$1,142.34 ",$22.85 ,$0.00 ,$0.00 ,$0.00 ,150-00,259,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016089072-0,3020310030010,11431 NW 107 ST BLDG 8,,115930-FLAGLER GLOBAL LOGISTICS LLC,4/5/2016,ROAD,C,"$1,343,288.75 ","$26,865.78 ",$0.00 ,$0.00 ,$0.00 ,150-00,"304,560.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016072507-0,3020310010050,11411 NW 107 ST BLDG 6 PHA 2,,115802-FS3 BUILDING & LLC,3/1/2016,ROAD,C,"$139,727.43 ","$2,794.55 ",$0.00 ,$0.00 ,$0.00 ,150-00,"31,680.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016104537-0,3020310020040,11430 NW 122 ST,,118572-LIBERTY PROPERTY LIMITED PARTNERSHIP,6/14/2016,ROAD,C,"$702,077.43 ","$14,041.55 ",$0.00 ,$0.00 ,$0.00 ,150-00,"159,180.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016091166-0,3020310030010,11441 NW 107 ST BLDG 9,,115931-FLAGLER GLOBAL LOGISTICS LLC,4/11/2016,ROAD,C,"$1,424,893.46 ","$28,497.87 ",$0.00 ,$0.00 ,$0.00 ,150-00,"323,062.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2012097743-0,3030150110030,8470 NW 61 ST,,118236-PREFERRED AVIATION,11/30/2016,ROAD,C,"$5,584.52 ",$111.69 ,$0.00 ,$0.00 ,$0.00 ,710-00,539,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016139884-0,3030150010161,7900 NW 71 ST,,,7/7/2016,ROAD,A,"$7,039.23 ",$140.78 ,$0.00 ,$0.00 ,$0.00 ,710-00,513.5,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2015072614-0,3030150010690,6195 NW 82 AVE,,,1/28/2016,ROAD,A,"$6,765.66 ",$135.31 ,$0.00 ,$0.00 ,$0.00 ,710-00,653,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2017002195-0,3030150060030,8421 NW 70 ST,,,10/14/2016,ROAD,A,"$55,031.97 ","$1,100.64 ",$0.00 ,$0.00 ,$0.00 ,820-00,"3,215.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016124746-0,3030150010714,8040 NW 64 ST,,117360-MASTER CONSTRUCTION OF SOUTH F,9/15/2016,ROAD,C,"$1,975.94 ",$39.52 ,$0.00 ,$0.00 ,$0.00 ,150-00,960,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016124746-0,3030150010714,8040 NW 64 ST,,117360-MASTER CONSTRUCTION OF SOUTH F,9/15/2016,ROAD,C,"$1,975.94 ",$39.52 ,$0.00 ,$0.00 ,$0.00 ,150-00,-512,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016168027-0,3030150010250,8570 NW 68 ST,,119809-PACKAGING CENTER INC ,8/19/2016,ROAD,C,"$1,323.18 ",$26.46 ,$0.00 ,$0.00 ,$0.00 ,150-00,300,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2015188669-0,3030150420010,8280 NW 66 ST,,115565-IDOQUIN OF FLORIDA 1 CO.,1/6/2016,ROAD,C,"$1,380.07 ",$27.60 ,$0.00 ,$0.00 ,$0.00 ,150-00,368,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016026899-0,3040030430010,7795 W FLAGLER ST,,116050-COSTCO WHOLESALE,4/26/2016,ROAD,C,"$36,358.82 ",$727.18 ,$0.00 ,$0.00 ,$0.00 ,820-08,"152,208.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016026899-0,3040030430010,7795 W FLAGLER ST,,116050-COSTCO WHOLESALE,4/26/2016,ROAD,C,"$36,358.82 ",$727.18 ,$0.00 ,$0.00 ,$0.00 ,820-08,"-150,112.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016114982-0,3040040240010,9250 W FLAGLER ST,,116529-HOFFMAN FLAGLER LLC,5/20/2016,ROAD,C,"$66,869.74 ","$1,337.39 ",$0.00 ,$0.00 ,$0.00 ,710-00,"-11,090.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016114982-0,3040040240010,9250 W FLAGLER ST,,116529-HOFFMAN FLAGLER LLC,5/20/2016,ROAD,C,"$66,869.74 ","$1,337.39 ",$0.00 ,$0.00 ,$0.00 ,550-00,105,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016156024-0,3040040840570,9200 W FLAGLER ST,,117061-TD BANK N.A.,7/27/2016,ROAD,C,"$42,749.16 ",$854.98 ,$0.00 ,$0.00 ,$0.00 ,820-04,"2,583.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2014072445-0,3040050010080,10001 W FLAGLER ST,,"FOUNTAIN SQUARE SQUARE, LLC",2/24/2016,ROAD,A,"$233,939.08 ","$5,678.78 ","$383,776.46 ",$0.00 ,$0.00 ,240-00,-70.64,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2014072445-0,3040050010080,10001 W FLAGLER ST,,"FOUNTAIN SQUARE SQUARE, LLC",2/24/2016,ROAD,A,"$233,939.08 ","$5,678.78 ","$383,776.46 ",$0.00 ,$0.00 ,9999-00,10.82,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2014072445-0,3040050010080,10001 W FLAGLER ST,,"FOUNTAIN SQUARE SQUARE, LLC",2/24/2016,ROAD,A,"$233,939.08 ","$5,678.78 ","$383,776.46 ",$0.00 ,$0.00 ,820-03,"73,145.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2015139963-0,3040060012325,230 NW 109 AVE,,115270-CENTURY HOMEBUILDERS GROUP ,1/12/2016,ROAD,C,"$157,666.47 ","$3,153.33 ",$0.00 ,$0.00 ,$0.00 ,231-00,36,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2015139974-0,3040060012325,200 NW 109 AVE,,115595-CENTURY HOMEBUILDERS OF,1/12/2016,ROAD,C,"$118,249.85 ","$2,365.00 ",$0.00 ,$0.00 ,$0.00 ,231-00,27,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2015099197-0,3040080350010,10690 SW 8 ST,,,4/14/2016,ROAD,A,"$24,136.81 ",$482.73 ,$0.00 ,$0.00 ,$0.00 ,944-00,7,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2015099197-0,3040080350010,10690 SW 8 ST,,,4/14/2016,ROAD,A,"$24,136.81 ",$482.73 ,$0.00 ,$0.00 ,$0.00 ,944-00,-4,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016085584-0,3040080350010,10690 SW 8 ST,,118028-SUNSHINE DADE INVESTMENTS LLC,3/29/2016,ROAD,C,"$31,935.27 ",$638.70 ,$0.00 ,$0.00 ,$0.00 ,944-00,7,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016085584-0,3040080350010,10690 SW 8 ST,,118028-SUNSHINE DADE INVESTMENTS LLC,3/29/2016,ROAD,C,"$31,935.27 ",$638.70 ,$0.00 ,$0.00 ,$0.00 ,944-00,-4,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2015083357-0,3040080000120,1615 SW 107 AVE,,114628-UNIVERSITY SHOPPES SUMMIT LLC,1/7/2016,ROAD,C,"$169,607.65 ","$3,392.15 ",$0.00 ,$0.00 ,$0.00 ,710-00,"16,370.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016074318-0,3040090020130,1545 SW 90 AVE,,117099-GAVI INVESTMENTS INC ,8/24/2016,ROAD,C,"$6,713.41 ",$134.26 ,$0.00 ,$0.00 ,$0.00 ,230-00,-0.33,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016074326-0,3040090020130,1585 SW 90 AVE,,117098-GAVI INSTMENTS INC ,8/24/2016,ROAD,C,"$6,713.41 ",$134.26 ,$0.00 ,$0.00 ,$0.00 ,230-00,-0.33,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016074326-0,3040090020130,1585 SW 90 AVE,,117098-GAVI INSTMENTS INC ,8/24/2016,ROAD,C,"$6,713.41 ",$134.26 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016074318-0,3040090020130,1545 SW 90 AVE,,117099-GAVI INVESTMENTS INC ,8/24/2016,ROAD,C,"$6,713.41 ",$134.26 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2016122344-0,3040090090011,8859 SW 24 ST,,117977-ORCHARD SUPPLY HARDWARE,11/7/2016,ROAD,C,"$19,881.19 ",$397.62 ,$0.00 ,$0.00 ,$0.00 ,820-02,"1,685.00","$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
1,C2017036600-0,3040150052500,2835 SW 79 CT,,119744-RICARDO GONZALEZ,12/19/2016,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,"$26,071,513.15 ","$530,312.22 ","$4,483,510.81 ",0,$0.00 ,"1,066,135.11","$336,419,891.47 ","$6,836,367.04 ","$7,028,460.50 ","$25,000.00 ",$500.00 ,"9,251,566.11"
